payment_id,order_id,date_key,method,amount,status
7000004720,1000004720,20240809,CARD,55650.0,PAID
7000004721,1000004721,20250307,CASH,49186.5,FAILED
7000004722,1000004722,20240415,CASH,15173.4,PAID
7000004723,1000004723,20250605,CARD,51455.25,REFUNDED
7000004724,1000004724,20240608,TRANSFER,37352.7,PAID
7000004725,1000004725,20240611,CASH,16335.0,PAID
7000004726,1000004726,20240503,CARD,54261.0,PAID
7000004727,1000004727,20250805,CASH,17787.0,PAID
7000004728,1000004728,20250123,CARD,36774.0,PAID
7000004729,1000004729,20250313,CARD,54624.0,FAILED
7000004730,1000004730,20250402,CASH,49005.0,PAID
7000004731,1000004731,20250831,CARD,13068.0,REFUNDED
7000004732,1000004732,20250311,CASH,46827.0,PAID
7000004733,1000004733,20240511,TRANSFER,53905.5,PAID
7000004734,1000004734,20250203,CARD,12414.6,PAID
7000004735,1000004735,20240514,GATEWAY,39930.0,PAID
7000004736,1000004736,20240716,CARD,46323.24,PAID
7000004737,1000004737,20240729,TRANSFER,42471.0,REFUNDED
7000004738,1000004738,20250814,CARD,88699.05,PAID
7000004739,1000004739,20250105,CARD,26136.0,PAID
7000004740,1000004740,20240227,CASH,42688.8,PAID
7000004741,1000004741,20240719,GATEWAY,73689.0,PAID
7000004742,1000004742,20241103,GATEWAY,92565.0,PAID
7000004743,1000004743,20250308,CARD,43588.8,PAID
7000004744,1000004744,20250307,CASH,70785.0,FAILED
7000004745,1000004745,20250704,CARD,39204.0,PAID
7000004746,1000004746,20250922,CARD,46420.2,PAID
7000004747,1000004747,20240812,CASH,62857.08,REFUNDED
7000004748,1000004748,20250203,CARD,33570.0,PAID
7000004749,1000004749,20240609,CARD,71420.25,PAID
7000004750,1000004750,20240609,CARD,84942.0,PAID
7000004751,1000004751,20241018,CARD,71341.2,FAILED
7000004752,1000004752,20250428,CASH,53687.7,PAID
7000004753,1000004753,20241127,CASH,42834.0,PAID
7000004754,1000004754,20250518,CARD,95943.0,PAID
7000004755,1000004755,20250603,TRANSFER,26136.0,PAID
7000004756,1000004756,20240701,GATEWAY,28788.0,PAID
7000004757,1000004757,20240420,CARD,15518.25,PAID
7000004758,1000004758,20250426,CARD,18966.75,PAID
7000004759,1000004759,20250105,CASH,39204.0,PAID
7000004760,1000004760,20250106,GATEWAY,18687.0,PENDING
7000004761,1000004761,20250428,CASH,29040.0,FAILED
7000004762,1000004762,20240904,CARD,20557.5,PAID
7000004763,1000004763,20240203,CARD,15720.0,PAID
7000004764,1000004764,20250621,CARD,28967.4,PAID
7000004765,1000004765,20240414,CARD,35685.0,PAID
7000004766,1000004766,20240325,CASH,45738.0,PAID
7000004767,1000004767,20240826,CARD,31546.8,PAID
7000004768,1000004768,20240112,GATEWAY,15720.0,PAID
7000004769,1000004769,20250831,CASH,30346.8,PAID
7000004770,1000004770,20240111,CARD,30492.0,PAID
7000004771,1000004771,20240328,GATEWAY,51727.5,PAID
7000004772,1000004772,20240216,CASH,53361.0,PAID
7000004773,1000004773,20250516,GATEWAY,49269.75,PENDING
7000004774,1000004774,20240709,GATEWAY,35385.0,PAID
7000004775,1000004775,20250222,GATEWAY,27036.0,PAID
7000004776,1000004776,20240501,GATEWAY,110845.68,PAID
7000004777,1000004777,20241111,CARD,44823.24,PAID
7000004778,1000004778,20250806,CARD,13794.0,PAID
7000004779,1000004779,20250411,CARD,12661.2,PAID
7000004780,1000004780,20240803,GATEWAY,29088.0,PAID
7000004781,1000004781,20241012,CARD,64178.4,PAID
7000004782,1000004782,20250611,CARD,46275.0,PAID
7000004783,1000004783,20240627,CARD,53361.0,PAID
7000004784,1000004784,20240716,GATEWAY,15129.6,PAID
7000004785,1000004785,20240723,CARD,54450.0,PAID
7000004786,1000004786,20240829,CARD,40404.0,PAID
7000004787,1000004787,20250423,TRANSFER,39204.0,PAID
7000004788,1000004788,20241114,CARD,38115.0,PAID
7000004789,1000004789,20241102,CARD,37500.0,PENDING
7000004790,1000004790,20250510,CASH,23522.4,PAID
7000004791,1000004791,20250411,CARD,57172.5,PAID
7000004792,1000004792,20250613,GATEWAY,28749.6,PAID
7000004793,1000004793,20240630,TRANSFER,18150.0,REFUNDED
7000004794,1000004794,20240327,CASH,43487.4,PAID
7000004795,1000004795,20241130,CASH,36300.0,PAID
7000004796,1000004796,20250101,GATEWAY,79605.9,PAID
7000004797,1000004797,20250329,TRANSFER,14520.0,REFUNDED
7000004798,1000004798,20250315,CARD,86142.0,PAID
7000004799,1000004799,20240612,CARD,52816.5,PAID
7000004800,1000004800,20241115,CARD,87846.0,PAID
7000004801,1000004801,20250526,CARD,29359.2,FAILED
7000004802,1000004802,20250503,GATEWAY,41382.0,PAID
7000004803,1000004803,20250119,CASH,71728.8,FAILED
7000004804,1000004804,20241104,GATEWAY,29359.2,PAID
7000004805,1000004805,20240626,CARD,33144.0,PAID
7000004806,1000004806,20240224,CARD,45738.0,PAID
7000004807,1000004807,20250403,GATEWAY,40104.0,PAID
7000004808,1000004808,20241220,CARD,42364.2,PAID
7000004809,1000004809,20240807,CARD,13068.0,PAID
7000004810,1000004810,20240319,CARD,40104.0,PAID
7000004811,1000004811,20250206,CARD,30782.16,PAID
7000004812,1000004812,20250423,CASH,39204.0,FAILED
7000004813,1000004813,20240209,GATEWAY,28488.0,PAID
7000004814,1000004814,20240507,CARD,38707.5,PAID
7000004815,1000004815,20250713,CASH,35574.0,REFUNDED
7000004816,1000004816,20250303,CARD,38552.7,FAILED
7000004817,1000004817,20240216,GATEWAY,53227.5,PAID
7000004818,1000004818,20250215,GATEWAY,53227.5,PAID
7000004819,1000004819,20241209,GATEWAY,14268.0,REFUNDED
7000004820,1000004820,20240426,TRANSFER,29040.0,PAID
7000004821,1000004821,20250415,CARD,44024.4,PAID
7000004822,1000004822,20240814,CARD,62799.0,PAID
7000004823,1000004823,20240802,GATEWAY,49905.0,PAID
7000004824,1000004824,20240609,GATEWAY,71476.8,PAID
7000004825,1000004825,20250225,GATEWAY,24422.4,PAID
7000004826,1000004826,20250930,CARD,49116.0,FAILED
7000004827,1000004827,20241009,CARD,26136.0,PAID
7000004828,1000004828,20250827,CARD,17151.75,PAID
7000004829,1000004829,20240520,CASH,123783.0,PAID
7000004830,1000004830,20250205,CARD,18966.75,PAID
7000004831,1000004831,20250530,CARD,78872.4,PAID
7000004832,1000004832,20240318,GATEWAY,112423.2,PAID
7000004833,1000004833,20250116,CARD,34485.0,PAID
7000004834,1000004834,20240825,GATEWAY,41042.88,PAID
7000004835,1000004835,20250723,CASH,53361.0,PAID
7000004836,1000004836,20241009,CARD,69502.08,PAID
7000004837,1000004837,20250702,CASH,39204.0,PAID
7000004838,1000004838,20240130,CARD,37243.8,PAID
7000004839,1000004839,20241130,CARD,86974.8,FAILED
7000004840,1000004840,20241205,CARD,70823.4,PAID
7000004841,1000004841,20240120,CARD,53135.7,PAID
7000004842,1000004842,20240331,CARD,71148.0,PAID
7000004843,1000004843,20250330,GATEWAY,53905.5,PAID
7000004844,1000004844,20240327,CASH,51909.0,FAILED
7000004845,1000004845,20240725,CASH,28459.2,PAID
7000004846,1000004846,20240914,CARD,114345.0,PAID
7000004847,1000004847,20240527,TRANSFER,34485.0,PAID
7000004848,1000004848,20250919,CASH,32670.0,PAID
7000004849,1000004849,20250812,GATEWAY,27336.0,PAID
7000004850,1000004850,20240229,CASH,16335.0,PAID
7000004851,1000004851,20250221,CARD,30346.8,PAID
7000004852,1000004852,20241014,CARD,21465.0,PAID
7000004853,1000004853,20250307,TRANSFER,79860.0,PAID
7000004854,1000004854,20240528,CASH,32670.0,PAID
7000004855,1000004855,20250212,CARD,41130.0,PAID
7000004856,1000004856,20241216,TRANSFER,97138.8,PAID
7000004857,1000004857,20250215,CASH,18150.0,PAID
7000004858,1000004858,20241111,CASH,49005.0,PAID
7000004859,1000004859,20240814,CASH,26136.0,PAID
7000004860,1000004860,20241106,CASH,52272.0,FAILED
7000004861,1000004861,20240827,CARD,56802.0,PAID
7000004862,1000004862,20240322,TRANSFER,31944.0,PAID
7000004863,1000004863,20240418,CARD,42688.8,PAID
7000004864,1000004864,20250828,TRANSFER,95015.25,PAID
7000004865,1000004865,20241229,CARD,81675.0,PAID
7000004866,1000004866,20241216,CASH,46554.75,PAID
7000004867,1000004867,20240726,CASH,26136.0,FAILED
7000004868,1000004868,20240507,CASH,28749.6,PAID
7000004869,1000004869,20240801,CARD,39133.5,REFUNDED
7000004870,1000004870,20250605,TRANSFER,29040.0,PAID
7000004871,1000004871,20250223,TRANSFER,17787.0,REFUNDED
7000004872,1000004872,20250907,CARD,76812.9,PAID
7000004873,1000004873,20250611,CARD,33577.5,PAID
7000004874,1000004874,20241231,GATEWAY,49186.78,PAID
7000004875,1000004875,20240129,CARD,13721.4,PAID
7000004876,1000004876,20240920,GATEWAY,58372.5,PAID
7000004877,1000004877,20240510,CARD,13794.0,PAID
7000004878,1000004878,20240120,CARD,19057.5,PAID
7000004879,1000004879,20240821,CASH,46554.75,PAID
7000004880,1000004880,20250908,CARD,49005.0,PAID
7000004881,1000004881,20240421,CARD,75745.68,PAID
7000004882,1000004882,20250831,CARD,33933.0,PAID
7000004883,1000004883,20241230,CASH,83373.84,REFUNDED
7000004884,1000004884,20250812,CARD,72420.6,PAID
7000004885,1000004885,20240716,CARD,26029.2,PAID
7000004886,1000004886,20241020,CARD,29959.2,REFUNDED
7000004887,1000004887,20241029,CARD,42582.0,PAID
7000004888,1000004888,20241005,CARD,43888.8,PAID
7000004889,1000004889,20240726,CASH,51727.5,PAID
7000004890,1000004890,20240802,CARD,29959.2,PAID
7000004891,1000004891,20240806,CARD,28788.0,PAID
7000004892,1000004892,20250406,CARD,35685.0,PAID
7000004893,1000004893,20241204,CARD,59895.0,PAID
7000004894,1000004894,20250507,TRANSFER,33033.0,PAID
7000004895,1000004895,20250123,CARD,37074.0,PAID
7000004896,1000004896,20241206,CARD,15246.0,PAID
7000004897,1000004897,20240125,GATEWAY,18742.5,PAID
7000004898,1000004898,20250827,CARD,34485.0,PAID
7000004899,1000004899,20250818,GATEWAY,13968.0,PAID
7000004900,1000004900,20250413,CARD,36183.6,PAID
7000004901,1000004901,20250130,GATEWAY,13068.0,PAID
7000004902,1000004902,20241022,CARD,54861.0,PAID
7000004903,1000004903,20240811,CARD,30492.0,PAID
7000004904,1000004904,20240818,CASH,14374.8,PAID
7000004905,1000004905,20240121,GATEWAY,33144.0,PAID
7000004906,1000004906,20250824,CARD,73437.0,PENDING
7000004907,1000004907,20250428,CASH,54313.88,PAID
7000004908,1000004908,20240311,CASH,41382.0,FAILED
7000004909,1000004909,20250723,CASH,57898.5,PENDING
7000004910,1000004910,20241004,GATEWAY,42717.6,PAID
7000004911,1000004911,20240710,CARD,19050.0,FAILED
7000004912,1000004912,20250512,CARD,29882.16,PAID
7000004913,1000004913,20240508,GATEWAY,44614.8,PAID
7000004914,1000004914,20250914,CARD,29882.16,PAID
7000004915,1000004915,20250208,CASH,28459.2,REFUNDED
7000004916,1000004916,20250713,CARD,40104.0,PAID
7000004917,1000004917,20250502,CASH,14520.0,PAID
7000004918,1000004918,20241125,GATEWAY,35685.0,FAILED
7000004919,1000004919,20250722,CASH,29040.0,PAID
7000004920,1000004920,20240902,GATEWAY,40404.0,PAID
7000004921,1000004921,20241013,CASH,86983.88,PAID
7000004922,1000004922,20241129,CASH,77740.08,FAILED
7000004923,1000004923,20250619,CARD,36300.0,PENDING
7000004924,1000004924,20240213,CARD,68355.0,PAID
7000004925,1000004925,20240823,CARD,19057.5,PAID
7000004926,1000004926,20240227,CARD,17242.5,PAID
7000004927,1000004927,20240126,GATEWAY,15901.5,PAID
7000004928,1000004928,20240408,CARD,43888.8,PAID
7000004929,1000004929,20250504,CASH,28459.2,PAID
7000004930,1000004930,20250905,CASH,17787.0,PAID
7000004931,1000004931,20250511,GATEWAY,19350.0,REFUNDED
7000004932,1000004932,20240309,GATEWAY,44460.0,PAID
7000004933,1000004933,20250509,CARD,41164.2,PAID
7000004934,1000004934,20240827,CARD,40404.0,PAID
7000004935,1000004935,20240501,CARD,66247.5,PAID
7000004936,1000004936,20240116,CASH,26136.0,PAID
7000004937,1000004937,20241009,GATEWAY,40104.0,PAID
7000004938,1000004938,20240423,CASH,14229.6,REFUNDED
7000004939,1000004939,20250315,GATEWAY,96487.5,PAID
7000004940,1000004940,20250816,GATEWAY,27636.0,REFUNDED
7000004941,1000004941,20250711,CASH,42471.0,FAILED
7000004942,1000004942,20240912,CARD,46554.75,PAID
7000004943,1000004943,20240620,GATEWAY,17535.0,PAID
7000004944,1000004944,20250219,CARD,32355.0,PAID
7000004945,1000004945,20240310,CARD,76738.2,PAID
7000004946,1000004946,20250317,GATEWAY,28967.4,PAID
7000004947,1000004947,20240530,GATEWAY,35203.5,FAILED
7000004948,1000004948,20250623,CARD,13068.0,PAID
7000004949,1000004949,20240506,TRANSFER,97374.75,PAID
7000004950,1000004950,20240621,CASH,13794.0,PAID
7000004951,1000004951,20250705,CASH,49005.0,PAID
7000004952,1000004952,20250413,CARD,33570.0,PAID
7000004953,1000004953,20240625,GATEWAY,85297.5,PAID
7000004954,1000004954,20241025,CARD,32805.12,REFUNDED
7000004955,1000004955,20250517,GATEWAY,33870.0,PAID
7000004956,1000004956,20240425,GATEWAY,69534.22,FAILED
7000004957,1000004957,20240216,GATEWAY,35385.0,PAID
7000004958,1000004958,20250323,CASH,81609.66,PAID
7000004959,1000004959,20241203,CARD,55386.3,PENDING
7000004960,1000004960,20240823,CARD,27588.0,PAID
7000004961,1000004961,20240114,CARD,46023.24,PAID
7000004962,1000004962,20240908,GATEWAY,15841.08,PAID
7000004963,1000004963,20250514,CASH,32670.0,PAID
7000004964,1000004964,20250509,CASH,13068.0,PAID
7000004965,1000004965,20240725,GATEWAY,29359.2,FAILED
7000004966,1000004966,20250124,GATEWAY,49542.0,PAID
7000004967,1000004967,20241107,CARD,74026.35,PAID
7000004968,1000004968,20240430,CARD,28459.2,PENDING
7000004969,1000004969,20250330,CASH,12414.6,PAID
7000004970,1000004970,20250728,CARD,14268.0,PENDING
7000004971,1000004971,20241022,GATEWAY,17535.0,PAID
7000004972,1000004972,20250507,CASH,57354.0,PAID
7000004973,1000004973,20250228,CARD,75697.2,PAID
7000004974,1000004974,20250728,CARD,97138.8,PAID
7000004975,1000004975,20250403,CARD,33833.7,PAID
7000004976,1000004976,20250922,GATEWAY,84264.0,PAID
7000004977,1000004977,20240919,GATEWAY,36892.5,PAID
7000004978,1000004978,20241021,CASH,38115.0,PAID
7000004979,1000004979,20250523,CARD,14701.5,PAID
7000004980,1000004980,20240214,CARD,37500.0,PAID
7000004981,1000004981,20250322,CARD,48571.5,PAID
7000004982,1000004982,20240215,CARD,118555.8,PAID
7000004983,1000004983,20250730,CARD,19057.5,PENDING
7000004984,1000004984,20241201,GATEWAY,26136.0,PAID
7000004985,1000004985,20240526,CARD,111043.8,PAID
7000004986,1000004986,20240716,CARD,96485.4,PAID
7000004987,1000004987,20240214,CARD,32916.6,PAID
7000004988,1000004988,20241107,CARD,46609.2,PAID
7000004989,1000004989,20240203,CARD,98002.5,FAILED
7000004990,1000004990,20250418,CASH,13068.0,PAID
7000004991,1000004991,20240601,TRANSFER,25613.28,PAID
7000004992,1000004992,20240730,TRANSFER,39204.0,PENDING
7000004993,1000004993,20240423,CARD,17242.5,PAID
7000004994,1000004994,20250517,CARD,59568.3,PAID
7000004995,1000004995,20241017,GATEWAY,14268.0,PAID
7000004996,1000004996,20250704,CARD,41382.0,PAID
7000004997,1000004997,20250609,CARD,30240.0,PAID
7000004998,1000004998,20240511,GATEWAY,35574.0,PAID
7000004999,1000004999,20241023,CARD,54087.0,PAID
7000005000,1000005000,20240727,GATEWAY,55350.0,PAID
7000005001,1000005001,20250717,GATEWAY,51720.0,PAID
7000005002,1000005002,20240304,GATEWAY,78872.4,PENDING
7000005003,1000005003,20250204,GATEWAY,14306.64,PAID
7000005004,1000005004,20250721,CARD,112050.6,PAID
7000005005,1000005005,20240111,GATEWAY,18987.0,PAID
7000005006,1000005006,20240313,CARD,29814.0,PAID
7000005007,1000005007,20250117,TRANSFER,93654.0,PAID
7000005008,1000005008,20240724,GATEWAY,39319.92,PAID
7000005009,1000005009,20250207,CARD,54261.0,PAID
7000005010,1000005010,20241229,CARD,19650.0,PAID
7000005011,1000005011,20240505,TRANSFER,32670.0,PAID
7000005012,1000005012,20240925,CARD,44760.0,PAID
7000005013,1000005013,20240916,CASH,36300.0,PAID
7000005014,1000005014,20250209,CASH,42979.2,REFUNDED
7000005015,1000005015,20241221,GATEWAY,42282.0,PAID
7000005016,1000005016,20250210,GATEWAY,29940.0,PAID
7000005017,1000005017,20250204,GATEWAY,14229.6,PAID
7000005018,1000005018,20240926,CARD,23522.4,PAID
7000005019,1000005019,20240526,CARD,91369.2,FAILED
7000005020,1000005020,20241221,GATEWAY,39523.2,PAID
7000005021,1000005021,20241224,CARD,83709.9,PAID
7000005022,1000005022,20250406,CARD,19287.0,REFUNDED
7000005023,1000005023,20240201,GATEWAY,35249.4,PAID
7000005024,1000005024,20240520,CARD,16146.0,FAILED
7000005025,1000005025,20241019,TRANSFER,29040.0,PAID
7000005026,1000005026,20240611,TRANSFER,45520.2,REFUNDED
7000005027,1000005027,20250909,CARD,19876.35,REFUNDED
7000005028,1000005028,20250314,GATEWAY,15729.6,PAID
7000005029,1000005029,20240725,CASH,12414.6,PAID
7000005030,1000005030,20240617,CARD,124509.0,FAILED
7000005031,1000005031,20240623,CARD,29214.0,PAID
7000005032,1000005032,20250830,GATEWAY,46638.0,PAID
7000005033,1000005033,20240812,CARD,39133.5,PAID
7000005034,1000005034,20250611,GATEWAY,14268.0,PAID
7000005035,1000005035,20241123,CASH,26136.0,PAID
7000005036,1000005036,20250123,GATEWAY,27636.0,PAID
7000005037,1000005037,20240109,TRANSFER,14229.6,PAID
7000005038,1000005038,20241018,TRANSFER,38419.92,PAID
7000005039,1000005039,20250416,CARD,55196.25,PAID
7000005040,1000005040,20240819,GATEWAY,39204.0,PAID
7000005041,1000005041,20250808,CASH,85758.75,PAID
7000005042,1000005042,20240422,CARD,19050.0,PAID
7000005043,1000005043,20240305,CARD,54722.25,PAID
7000005044,1000005044,20240906,CASH,14229.6,PAID
7000005045,1000005045,20240612,GATEWAY,75615.0,PAID
7000005046,1000005046,20240716,CARD,18150.0,PAID
7000005047,1000005047,20241223,CARD,53361.0,PAID
7000005048,1000005048,20240205,CARD,62944.2,FAILED
7000005049,1000005049,20240628,CARD,28788.0,PAID
7000005050,1000005050,20241211,CASH,107085.0,REFUNDED
7000005051,1000005051,20250920,CARD,32670.0,PAID
7000005052,1000005052,20250616,CARD,62292.9,PAID
7000005053,1000005053,20240921,CARD,29359.2,PAID
7000005054,1000005054,20250125,GATEWAY,43008.0,PAID
7000005055,1000005055,20250413,CARD,55513.88,REFUNDED
7000005056,1000005056,20240305,GATEWAY,82875.0,PAID
7000005057,1000005057,20241011,TRANSFER,13068.0,PAID
7000005058,1000005058,20240427,GATEWAY,39204.0,PAID
7000005059,1000005059,20250801,CARD,15901.5,PAID
7000005060,1000005060,20240512,CASH,57891.24,FAILED
7000005061,1000005061,20240218,CARD,14229.6,PAID
7000005062,1000005062,20250410,CASH,37352.7,PAID
7000005063,1000005063,20240616,CASH,53361.0,PAID
7000005064,1000005064,20250430,GATEWAY,16373.4,PAID
7000005065,1000005065,20250304,CARD,41164.2,REFUNDED
7000005066,1000005066,20250703,CASH,15173.4,PAID
7000005067,1000005067,20250703,CASH,75504.0,FAILED
7000005068,1000005068,20250308,GATEWAY,37500.0,PAID
7000005069,1000005069,20250606,GATEWAY,42282.0,PAID
7000005070,1000005070,20250602,TRANSFER,54450.0,FAILED
7000005071,1000005071,20250510,CARD,103810.5,PAID
7000005072,1000005072,20250818,GATEWAY,16852.56,PAID
7000005073,1000005073,20240609,CARD,33262.5,PAID
7000005074,1000005074,20250821,CARD,70596.0,FAILED
7000005075,1000005075,20250826,GATEWAY,15729.6,PAID
7000005076,1000005076,20241126,CASH,14229.6,PAID
7000005077,1000005077,20240317,CARD,49043.4,PAID
7000005078,1000005078,20240615,CARD,42834.0,PAID
7000005079,1000005079,20250420,CARD,31246.8,PAID
7000005080,1000005080,20250706,CARD,53361.0,FAILED
7000005081,1000005081,20240721,CARD,60003.66,PAID
7000005082,1000005082,20240828,GATEWAY,49905.0,PAID
7000005083,1000005083,20240527,CARD,33196.35,PAID
7000005084,1000005084,20250520,CARD,27336.0,PAID
7000005085,1000005085,20240206,TRANSFER,28459.2,PAID
7000005086,1000005086,20240512,CASH,53361.0,PAID
7000005087,1000005087,20240125,CARD,94670.4,PAID
7000005088,1000005088,20240213,GATEWAY,37800.0,PAID
7000005089,1000005089,20250217,CASH,41382.0,PAID
7000005090,1000005090,20240218,CARD,34485.0,PAID
7000005091,1000005091,20250220,CASH,39930.0,PAID
7000005092,1000005092,20250203,CARD,27588.0,PAID
7000005093,1000005093,20250922,GATEWAY,43588.8,PAID
7000005094,1000005094,20250816,GATEWAY,12806.64,REFUNDED
7000005095,1000005095,20250629,GATEWAY,32916.6,PAID
7000005096,1000005096,20241127,CASH,13794.0,PAID
7000005097,1000005097,20240207,CARD,14520.0,PAID
7000005098,1000005098,20250710,CARD,15729.6,PAID
7000005099,1000005099,20250119,CARD,39619.92,PAID
7000005100,1000005100,20241107,CARD,93065.7,PAID
7000005101,1000005101,20250514,CARD,53825.4,REFUNDED
7000005102,1000005102,20240501,CARD,18150.0,PAID
7000005103,1000005103,20250111,CASH,13068.0,PAID
7000005104,1000005104,20250825,TRANSFER,29040.0,PAID
7000005105,1000005105,20240928,CARD,103455.0,PAID
7000005106,1000005106,20250704,CASH,26136.0,PAID
7000005107,1000005107,20240109,CARD,39204.0,PAID
7000005108,1000005108,20250420,CARD,28459.2,PAID
7000005109,1000005109,20241015,GATEWAY,40104.0,PAID
7000005110,1000005110,20241106,CARD,94590.3,PAID
7000005111,1000005111,20240420,GATEWAY,16373.4,PAID
7000005112,1000005112,20250216,CARD,75605.4,PAID
7000005113,1000005113,20240904,CARD,50205.0,PAID
7000005114,1000005114,20241003,CASH,42688.8,PAID
7000005115,1000005115,20240415,CASH,32670.0,REFUNDED
7000005116,1000005116,20250312,GATEWAY,44351.1,REFUNDED
7000005117,1000005117,20241217,TRANSFER,49005.0,PAID
7000005118,1000005118,20250105,CARD,47124.66,PAID
7000005119,1000005119,20240102,CARD,70959.0,PAID
7000005120,1000005120,20240104,GATEWAY,40331.4,PAID
7000005121,1000005121,20241114,CARD,17835.0,FAILED
7000005122,1000005122,20250203,CASH,45102.75,PAID
7000005123,1000005123,20250622,CASH,41382.0,PAID
7000005124,1000005124,20250512,GATEWAY,31936.5,PAID
7000005125,1000005125,20250808,CARD,27636.0,PAID
7000005126,1000005126,20250213,CARD,86142.0,PAID
7000005127,1000005127,20240320,CASH,53361.0,PAID
7000005128,1000005128,20241011,TRANSFER,17242.5,PAID
7000005129,1000005129,20241206,CARD,84462.6,PAID
7000005130,1000005130,20240724,TRANSFER,43560.0,REFUNDED
7000005131,1000005131,20240210,CARD,35503.5,PAID
7000005132,1000005132,20241026,TRANSFER,28459.2,PAID
7000005133,1000005133,20250212,CARD,48924.9,PAID
7000005134,1000005134,20240301,CARD,19350.0,PAID
7000005135,1000005135,20250616,CARD,52927.5,PAID
7000005136,1000005136,20240815,TRANSFER,13068.0,PAID
7000005137,1000005137,20241112,GATEWAY,43888.8,PAID
7000005138,1000005138,20240228,CARD,35985.0,FAILED
7000005139,1000005139,20250328,CASH,41382.0,PAID
7000005140,1000005140,20241121,GATEWAY,51455.25,REFUNDED
7000005141,1000005141,20250101,CARD,54450.0,PAID
7000005142,1000005142,20240109,GATEWAY,44460.0,PAID
7000005143,1000005143,20250127,CARD,85733.1,PAID
7000005144,1000005144,20241009,CASH,45992.1,PAID
7000005145,1000005145,20240826,CASH,17787.0,REFUNDED
7000005146,1000005146,20250301,CASH,15246.0,PAID
7000005147,1000005147,20250528,TRANSFER,85305.0,FAILED
7000005148,1000005148,20250529,CARD,29403.0,PAID
7000005149,1000005149,20240411,GATEWAY,26513.28,PAID
7000005150,1000005150,20250609,CARD,54139.92,PAID
7000005151,1000005151,20240209,CASH,30346.8,PAID
7000005152,1000005152,20240317,CARD,16335.0,PAID
7000005153,1000005153,20240322,GATEWAY,37200.0,REFUNDED
7000005154,1000005154,20240318,CARD,50205.0,PAID
7000005155,1000005155,20240328,TRANSFER,27588.0,PAID
7000005156,1000005156,20250312,CARD,13968.0,PAID
7000005157,1000005157,20250426,CASH,66015.18,PAID
7000005158,1000005158,20241202,CASH,13794.0,PAID
7000005159,1000005159,20250801,GATEWAY,47454.75,PAID
7000005160,1000005160,20240726,CARD,59933.4,PAID
7000005161,1000005161,20241014,CARD,27036.0,PAID
7000005162,1000005162,20250502,CARD,70959.0,PAID
7000005163,1000005163,20250709,GATEWAY,52627.5,PAID
7000005164,1000005164,20240615,CARD,60795.0,PAID
7000005165,1000005165,20241201,CARD,19287.0,PAID
7000005166,1000005166,20240825,TRANSFER,108900.0,PAID
7000005167,1000005167,20241217,CARD,42688.8,PAID
7000005168,1000005168,20250103,GATEWAY,14229.6,PAID
7000005169,1000005169,20241109,CARD,54072.48,PAID
7000005170,1000005170,20250627,CASH,45701.7,PAID
7000005171,1000005171,20241031,CARD,39204.0,PAID
7000005172,1000005172,20250505,CARD,51727.5,PAID
7000005173,1000005173,20240212,CARD,29959.2,PAID
7000005174,1000005174,20240312,CASH,14520.0,PAID
7000005175,1000005175,20240524,TRANSFER,53361.0,PAID
7000005176,1000005176,20250413,CASH,31036.5,PAID
7000005177,1000005177,20250406,CASH,46957.68,PAID
7000005178,1000005178,20240206,CARD,48024.9,PAID
7000005179,1000005179,20250422,GATEWAY,27636.0,PAID
7000005180,1000005180,20240403,GATEWAY,57172.5,PAID
7000005181,1000005181,20240722,CARD,54261.0,PAID
7000005182,1000005182,20240723,GATEWAY,60795.0,PAID
7000005183,1000005183,20250215,GATEWAY,49905.0,FAILED
7000005184,1000005184,20240417,TRANSFER,45738.0,PAID
7000005185,1000005185,20240815,TRANSFER,49005.0,PAID
7000005186,1000005186,20240216,CARD,12661.2,PAID
7000005187,1000005187,20241028,CASH,34485.0,PAID
7000005188,1000005188,20240601,GATEWAY,30240.0,FAILED
7000005189,1000005189,20250119,GATEWAY,40104.0,PAID
7000005190,1000005190,20250525,CASH,14941.08,PAID
7000005191,1000005191,20250830,CASH,46246.2,PAID
7000005192,1000005192,20250109,GATEWAY,29659.2,PAID
7000005193,1000005193,20240306,TRANSFER,54450.0,PAID
7000005194,1000005194,20240828,CASH,32670.0,PAID
7000005195,1000005195,20241030,CARD,55950.0,PAID
7000005196,1000005196,20250703,CARD,14520.0,PAID
7000005197,1000005197,20250310,CARD,51727.5,PAID
7000005198,1000005198,20250616,CASH,26136.0,PAID
7000005199,1000005199,20250128,TRANSFER,26136.0,PAID
7000005200,1000005200,20240208,CARD,29040.0,REFUNDED
7000005201,1000005201,20241214,CARD,36774.0,FAILED
7000005202,1000005202,20240826,CARD,47553.0,PAID
7000005203,1000005203,20250927,CARD,46938.0,PAID
7000005204,1000005204,20240314,CARD,30492.0,PAID
7000005205,1000005205,20240920,CARD,42688.8,PAID
7000005206,1000005206,20250811,CARD,15429.6,PAID
7000005207,1000005207,20240927,CARD,17172.0,PAID
7000005208,1000005208,20241021,CASH,31944.0,PAID
7000005209,1000005209,20240519,CARD,17235.0,PAID
7000005210,1000005210,20250614,CARD,54261.0,PAID
7000005211,1000005211,20250523,TRANSFER,39204.0,PAID
7000005212,1000005212,20240915,CASH,41164.2,PAID
7000005213,1000005213,20240603,CASH,42688.8,PAID
7000005214,1000005214,20240831,CARD,28459.2,PAID
