order_id,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,order_item_id,product_id,quantity,unit_price,discount_amount,line_total,payment_method,total_paid,address_id,province_id,province_name,order_date_dt,date_key,full_date,year,quarter,month,month_name,day,day_of_week,day_name,full_date_dt
1000006360,307,1,,2024-10-31 16:23:08,3985.0,1396,FULFILLED,ARS,50100.0,10521.0,1200.0,61821.0,5000008535,2,1,15000.0,1500.0,13500.0,GATEWAY,61821.0,1396,1,Buenos Aires,2024-10-31,20241031,2024-10-31,2024,4,10,October,31,3,Thursday,2024-10-31
1000006361,1027,2,1.0,2024-01-27 10:22:02,1294.0,1,FULFILLED,ARS,72900.0,15309.0,0.0,88209.0,5000008536,1,3,12000.0,3600.0,32400.0,CASH,88209.0,1,1,Buenos Aires,2024-01-27,20240127,2024-01-27,2024,1,1,January,27,5,Saturday,2024-01-27
1000006361,1027,2,1.0,2024-01-27 10:22:02,1294.0,1,FULFILLED,ARS,72900.0,15309.0,0.0,88209.0,5000008537,2,3,15000.0,4500.0,40500.0,CASH,88209.0,1,1,Buenos Aires,2024-01-27,20240127,2024-01-27,2024,1,1,January,27,5,Saturday,2024-01-27
1000006363,723,1,,2025-04-13 04:14:49,2881.0,2362,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5,5000008539,2,1,15000.0,750.0,14250.0,GATEWAY,18142.5,2362,2,CÃ³rdoba,2025-04-13,20250413,2025-04-13,2025,2,4,April,13,6,Sunday,2025-04-13
1000006364,1135,1,,2025-02-10 16:47:19,,1677,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2,5000008540,1,2,12000.0,480.0,23520.0,GATEWAY,29659.2,1677,1,Buenos Aires,2025-02-10,20250210,2025-02-10,2025,1,2,February,10,0,Monday,2025-02-10
1000006365,72,1,,2024-10-14 23:59:49,1819.0,3669,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0,5000008541,1,3,12000.0,0.0,36000.0,CARD,45060.0,3669,1,Buenos Aires,2024-10-14,20241014,2024-10-14,2024,4,10,October,14,0,Monday,2024-10-14
1000006367,453,2,4.0,2024-06-28 21:37:04,3589.0,4,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,5000008543,2,2,15000.0,0.0,30000.0,CARD,36300.0,4,4,Mendoza,2024-06-28,20240628,2024-06-28,2024,2,6,June,28,4,Friday,2024-06-28
1000006368,995,1,,2024-07-04 22:57:22,1533.0,3215,FULFILLED,ARS,48510.0,10187.1,900.0,59597.1,5000008544,2,3,16500.0,990.0,48510.0,GATEWAY,59597.1,3215,3,Santa Fe,2024-07-04,20240704,2024-07-04,2024,3,7,July,4,3,Thursday,2024-07-04
1000006370,1306,2,4.0,2025-08-28 21:04:22,3230.0,4,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16,5000008546,1,2,12600.0,504.0,24696.0,CARD,29882.16,4,4,Mendoza,2025-08-28,20250828,2025-08-28,2025,3,8,August,28,3,Thursday,2025-08-28
1000006371,212,2,4.0,2025-09-16 22:56:25,4062.0,4,FULFILLED,ARS,53400.0,11214.0,0.0,64614.0,5000008547,2,2,15000.0,600.0,29400.0,CARD,64614.0,4,4,Mendoza,2025-09-16,20250916,2025-09-16,2025,3,9,September,16,1,Tuesday,2025-09-16
1000006371,212,2,4.0,2025-09-16 22:56:25,4062.0,4,FULFILLED,ARS,53400.0,11214.0,0.0,64614.0,5000008548,1,2,12000.0,0.0,24000.0,CARD,64614.0,4,4,Mendoza,2025-09-16,20250916,2025-09-16,2025,3,9,September,16,1,Tuesday,2025-09-16
1000006372,212,1,,2024-02-23 10:44:54,,4048,PAID,ARS,22800.0,4788.0,1200.0,28788.0,5000008549,1,2,12000.0,1200.0,22800.0,GATEWAY,28788.0,4048,1,Buenos Aires,2024-02-23,20240223,2024-02-23,2024,1,2,February,23,4,Friday,2024-02-23
1000006373,1378,1,,2024-04-22 00:56:03,1897.0,3503,FULFILLED,ARS,62400.0,13104.0,900.0,76404.0,5000008550,1,3,12000.0,3600.0,32400.0,GATEWAY,76404.0,3503,3,Santa Fe,2024-04-22,20240422,2024-04-22,2024,2,4,April,22,0,Monday,2024-04-22
1000006373,1378,1,,2024-04-22 00:56:03,1897.0,3503,FULFILLED,ARS,62400.0,13104.0,900.0,76404.0,5000008551,2,2,15000.0,0.0,30000.0,GATEWAY,76404.0,3503,3,Santa Fe,2024-04-22,20240422,2024-04-22,2024,2,4,April,22,0,Monday,2024-04-22
1000006374,746,1,,2025-04-16 18:24:17,3648.0,1162,PAID,ARS,78300.0,16443.0,900.0,95643.0,5000008552,2,3,15000.0,4500.0,40500.0,CARD,95643.0,1162,2,CÃ³rdoba,2025-04-16,20250416,2025-04-16,2025,2,4,April,16,2,Wednesday,2025-04-16
1000006374,746,1,,2025-04-16 18:24:17,3648.0,1162,PAID,ARS,78300.0,16443.0,900.0,95643.0,5000008553,1,3,12600.0,0.0,37800.0,CARD,95643.0,1162,2,CÃ³rdoba,2025-04-16,20250416,2025-04-16,2025,2,4,April,16,2,Wednesday,2025-04-16
1000006375,1327,1,,2024-03-31 07:01:15,,1799,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,5000008554,1,1,10800.0,0.0,10800.0,GATEWAY,13968.0,1799,4,Mendoza,2024-03-31,20240331,2024-03-31,2024,1,3,March,31,6,Sunday,2024-03-31
1000006376,1323,2,3.0,2024-01-22 19:03:42,1705.0,3,PAID,ARS,28500.0,5985.0,0.0,34485.0,5000008555,2,2,15000.0,1500.0,28500.0,CARD,34485.0,3,3,Santa Fe,2024-01-22,20240122,2024-01-22,2024,1,1,January,22,0,Monday,2024-01-22
1000006377,1036,1,,2024-09-30 08:39:49,,3003,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,5000008556,1,1,12000.0,600.0,11400.0,GATEWAY,14694.0,3003,3,Santa Fe,2024-09-30,20240930,2024-09-30,2024,3,9,September,30,0,Monday,2024-09-30
1000006379,1045,1,,2024-09-18 02:51:20,1494.0,1439,FULFILLED,ARS,22680.0,4762.8,1200.0,28642.8,5000008558,1,2,12600.0,2520.0,22680.0,GATEWAY,28642.8,1439,3,Santa Fe,2024-09-18,20240918,2024-09-18,2024,3,9,September,18,2,Wednesday,2024-09-18
1000006381,1009,1,,2025-05-22 08:42:16,3912.0,3231,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0,5000008561,1,1,13200.0,0.0,13200.0,GATEWAY,17172.0,3231,4,Mendoza,2025-05-22,20250522,2025-05-22,2025,2,5,May,22,3,Thursday,2025-05-22
1000006382,220,2,2.0,2024-01-26 23:14:04,2531.0,2,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5,5000008562,2,2,13500.0,1350.0,25650.0,CASH,31036.5,2,2,CÃ³rdoba,2024-01-26,20240126,2024-01-26,2024,1,1,January,26,4,Friday,2024-01-26
1000006383,705,1,,2024-08-03 04:34:06,2555.0,1284,FULFILLED,ARS,36150.0,7591.5,900.0,44641.5,5000008563,2,1,13500.0,1350.0,12150.0,CARD,44641.5,1284,1,Buenos Aires,2024-08-03,20240803,2024-08-03,2024,3,8,August,3,5,Saturday,2024-08-03
1000006383,705,1,,2024-08-03 04:34:06,2555.0,1284,FULFILLED,ARS,36150.0,7591.5,900.0,44641.5,5000008564,1,2,12000.0,0.0,24000.0,CARD,44641.5,1284,1,Buenos Aires,2024-08-03,20240803,2024-08-03,2024,3,8,August,3,5,Saturday,2024-08-03
1000006384,1037,1,,2024-06-23 16:57:59,3951.0,2103,PAID,ARS,19440.0,4082.4,1200.0,24722.4,5000008565,1,2,10800.0,2160.0,19440.0,GATEWAY,24722.4,2103,3,Santa Fe,2024-06-23,20240623,2024-06-23,2024,2,6,June,23,6,Sunday,2024-06-23
1000006385,789,1,,2024-06-10 10:20:35,3582.0,2043,PAID,ARS,64500.0,13545.0,1500.0,79545.0,5000008566,1,2,12000.0,0.0,24000.0,CARD,79545.0,2043,2,CÃ³rdoba,2024-06-10,20240610,2024-06-10,2024,2,6,June,10,0,Monday,2024-06-10
1000006385,789,1,,2024-06-10 10:20:35,3582.0,2043,PAID,ARS,64500.0,13545.0,1500.0,79545.0,5000008567,2,3,13500.0,0.0,40500.0,CARD,79545.0,2043,2,CÃ³rdoba,2024-06-10,20240610,2024-06-10,2024,2,6,June,10,0,Monday,2024-06-10
1000006386,79,1,,2024-06-10 23:23:01,3751.0,1687,PAID,ARS,34200.0,7182.0,900.0,42282.0,5000008568,1,3,12000.0,1800.0,34200.0,CARD,42282.0,1687,1,Buenos Aires,2024-06-10,20240610,2024-06-10,2024,2,6,June,10,0,Monday,2024-06-10
1000006387,768,1,,2024-01-01 21:10:13,1775.0,2359,FULFILLED,ARS,44688.0,9384.48,900.0,54972.48,5000008569,1,2,10800.0,432.0,21168.0,CARD,54972.48,2359,1,Buenos Aires,2024-01-01,20240101,2024-01-01,2024,1,1,January,1,0,Monday,2024-01-01
1000006387,768,1,,2024-01-01 21:10:13,1775.0,2359,FULFILLED,ARS,44688.0,9384.48,900.0,54972.48,5000008570,1,2,12000.0,480.0,23520.0,CARD,54972.48,2359,1,Buenos Aires,2024-01-01,20240101,2024-01-01,2024,1,1,January,1,0,Monday,2024-01-01
1000006389,340,1,,2024-07-01 08:28:41,1810.0,3626,FULFILLED,ARS,42540.0,8933.4,1500.0,52973.4,5000008573,2,2,15000.0,0.0,30000.0,CARD,52973.4,3626,1,Buenos Aires,2024-07-01,20240701,2024-07-01,2024,3,7,July,1,0,Monday,2024-07-01
1000006389,340,1,,2024-07-01 08:28:41,1810.0,3626,FULFILLED,ARS,42540.0,8933.4,1500.0,52973.4,5000008574,1,1,13200.0,660.0,12540.0,CARD,52973.4,3626,1,Buenos Aires,2024-07-01,20240701,2024-07-01,2024,3,7,July,1,0,Monday,2024-07-01
1000006390,87,1,,2025-03-08 20:10:33,3668.0,2375,FULFILLED,ARS,64680.0,13582.8,1200.0,79462.8,5000008575,1,3,12000.0,720.0,35280.0,CARD,79462.8,2375,1,Buenos Aires,2025-03-08,20250308,2025-03-08,2025,1,3,March,8,5,Saturday,2025-03-08
1000006390,87,1,,2025-03-08 20:10:33,3668.0,2375,FULFILLED,ARS,64680.0,13582.8,1200.0,79462.8,5000008576,2,2,15000.0,600.0,29400.0,CARD,79462.8,2375,1,Buenos Aires,2025-03-08,20250308,2025-03-08,2025,1,3,March,8,5,Saturday,2025-03-08
1000006392,575,1,,2024-01-05 01:01:53,3944.0,1329,PAID,ARS,30000.0,6300.0,1200.0,37500.0,5000008578,2,2,15000.0,0.0,30000.0,CARD,37500.0,1329,4,Mendoza,2024-01-05,20240105,2024-01-05,2024,1,1,January,5,4,Friday,2024-01-05
1000006393,467,1,,2024-05-24 01:25:58,1558.0,1880,FULFILLED,ARS,39690.0,8334.9,900.0,48924.9,5000008579,2,3,13500.0,810.0,39690.0,CARD,48924.9,1880,2,CÃ³rdoba,2024-05-24,20240524,2024-05-24,2024,2,5,May,24,4,Friday,2024-05-24
1000006394,771,1,,2025-03-11 16:38:35,2548.0,2245,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0,5000008580,2,3,15000.0,900.0,44100.0,CARD,54261.0,2245,1,Buenos Aires,2025-03-11,20250311,2025-03-11,2025,1,3,March,11,1,Tuesday,2025-03-11
1000006395,1306,1,,2025-09-05 14:53:51,,3575,FULFILLED,ARS,69900.0,14679.0,0.0,84579.0,5000008581,2,2,15000.0,600.0,29400.0,CARD,84579.0,3575,1,Buenos Aires,2025-09-05,20250905,2025-09-05,2025,3,9,September,5,4,Friday,2025-09-05
1000006395,1306,1,,2025-09-05 14:53:51,,3575,FULFILLED,ARS,69900.0,14679.0,0.0,84579.0,5000008582,2,3,15000.0,4500.0,40500.0,CARD,84579.0,3575,1,Buenos Aires,2025-09-05,20250905,2025-09-05,2025,3,9,September,5,4,Friday,2025-09-05
1000006396,465,2,2.0,2024-02-21 03:02:35,2423.0,2,FULFILLED,ARS,47025.0,9875.25,0.0,56900.25,5000008583,2,3,16500.0,2475.0,47025.0,CASH,56900.25,2,2,CÃ³rdoba,2024-02-21,20240221,2024-02-21,2024,1,2,February,21,2,Wednesday,2024-02-21
1000006397,877,2,4.0,2025-09-02 10:12:53,1844.0,4,PAID,ARS,12150.0,2551.5,0.0,14701.5,5000008584,2,1,13500.0,1350.0,12150.0,CASH,14701.5,4,4,Mendoza,2025-09-02,20250902,2025-09-02,2025,3,9,September,2,1,Tuesday,2025-09-02
1000006399,554,1,,2025-06-20 16:11:06,1569.0,2451,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0,5000008586,1,2,12600.0,0.0,25200.0,GATEWAY,31392.0,2451,3,Santa Fe,2025-06-20,20250620,2025-06-20,2025,2,6,June,20,4,Friday,2025-06-20
1000006400,1313,1,,2024-11-13 23:28:11,3164.0,2032,FULFILLED,ARS,44550.0,9355.5,900.0,54805.5,5000008587,2,3,16500.0,4950.0,44550.0,CARD,54805.5,2032,3,Santa Fe,2024-11-13,20241113,2024-11-13,2024,4,11,November,13,2,Wednesday,2024-11-13
1000006401,410,2,2.0,2025-01-18 09:46:16,2275.0,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,5000008588,1,2,12000.0,2400.0,21600.0,CARD,26136.0,2,2,CÃ³rdoba,2025-01-18,20250118,2025-01-18,2025,1,1,January,18,5,Saturday,2025-01-18
1000006402,1312,2,2.0,2024-09-11 21:36:13,2640.0,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,5000008589,2,2,15000.0,0.0,30000.0,CASH,36300.0,2,2,CÃ³rdoba,2024-09-11,20240911,2024-09-11,2024,3,9,September,11,2,Wednesday,2024-09-11
1000006403,289,2,1.0,2025-08-03 13:47:13,,1,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0,5000008590,1,1,12000.0,600.0,11400.0,CASH,13794.0,1,1,Buenos Aires,2025-08-03,20250803,2025-08-03,2025,3,8,August,3,6,Sunday,2025-08-03
1000006404,429,2,1.0,2025-05-17 21:24:03,3347.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,5000008591,1,1,12000.0,0.0,12000.0,CASH,14520.0,1,1,Buenos Aires,2025-05-17,20250517,2025-05-17,2025,2,5,May,17,5,Saturday,2025-05-17
1000006405,699,1,,2025-08-30 17:24:40,3780.0,1312,FULFILLED,ARS,10584.0,2222.64,1200.0,14006.64,5000008592,1,1,10800.0,216.0,10584.0,GATEWAY,14006.64,1312,1,Buenos Aires,2025-08-30,20250830,2025-08-30,2025,3,8,August,30,5,Saturday,2025-08-30
1000006406,267,2,2.0,2025-02-28 15:15:35,4032.0,2,PAID,ARS,14250.0,2992.5,0.0,17242.5,5000008593,2,1,15000.0,750.0,14250.0,TRANSFER,17242.5,2,2,CÃ³rdoba,2025-02-28,20250228,2025-02-28,2025,1,2,February,28,4,Friday,2025-02-28
1000006408,476,1,,2024-10-04 14:22:38,2494.0,3491,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5,5000008595,2,1,15000.0,750.0,14250.0,CARD,18142.5,3491,1,Buenos Aires,2024-10-04,20241004,2024-10-04,2024,4,10,October,4,4,Friday,2024-10-04
1000006409,1276,1,,2025-01-14 10:11:40,3231.0,3891,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,5000008596,1,2,12000.0,0.0,24000.0,CARD,30240.0,3891,3,Santa Fe,2025-01-14,20250114,2025-01-14,2025,1,1,January,14,1,Tuesday,2025-01-14
1000006410,648,2,2.0,2024-04-28 16:50:08,3520.0,2,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0,5000008597,2,1,15000.0,1500.0,13500.0,CARD,16335.0,2,2,CÃ³rdoba,2024-04-28,20240428,2024-04-28,2024,2,4,April,28,6,Sunday,2024-04-28
1000006411,851,2,4.0,2024-01-17 07:25:32,1608.0,4,PAID,ARS,40500.0,8505.0,0.0,49005.0,5000008598,2,3,15000.0,4500.0,40500.0,CASH,49005.0,4,4,Mendoza,2024-01-17,20240117,2024-01-17,2024,1,1,January,17,2,Wednesday,2024-01-17
1000006413,1318,2,2.0,2024-02-25 16:58:23,3313.0,2,FULFILLED,ARS,44400.0,9324.0,0.0,53724.0,5000008600,1,2,12000.0,2400.0,21600.0,TRANSFER,53724.0,2,2,CÃ³rdoba,2024-02-25,20240225,2024-02-25,2024,1,2,February,25,6,Sunday,2024-02-25
1000006413,1318,2,2.0,2024-02-25 16:58:23,3313.0,2,FULFILLED,ARS,44400.0,9324.0,0.0,53724.0,5000008601,1,2,12000.0,1200.0,22800.0,TRANSFER,53724.0,2,2,CÃ³rdoba,2024-02-25,20240225,2024-02-25,2024,1,2,February,25,6,Sunday,2024-02-25
1000006414,514,2,1.0,2024-12-15 11:25:28,2847.0,1,FULFILLED,ARS,14850.0,3118.5,0.0,17968.5,5000008602,2,1,16500.0,1650.0,14850.0,CARD,17968.5,1,1,Buenos Aires,2024-12-15,20241215,2024-12-15,2024,4,12,December,15,6,Sunday,2024-12-15
1000006415,1093,1,,2024-11-08 04:34:48,2603.0,1099,PAID,ARS,42525.0,8930.25,900.0,52355.25,5000008603,2,3,15750.0,4725.0,42525.0,CARD,52355.25,1099,4,Mendoza,2024-11-08,20241108,2024-11-08,2024,4,11,November,8,4,Friday,2024-11-08
1000006416,1426,1,,2024-09-13 10:49:16,2353.0,2341,FULFILLED,ARS,11880.0,2494.8,1200.0,15574.8,5000008604,1,1,13200.0,1320.0,11880.0,GATEWAY,15574.8,2341,4,Mendoza,2024-09-13,20240913,2024-09-13,2024,3,9,September,13,4,Friday,2024-09-13
1000006417,996,2,2.0,2025-07-06 07:50:46,2638.0,2,FULFILLED,ARS,42900.0,9009.0,0.0,51909.0,5000008605,2,2,15000.0,600.0,29400.0,CASH,51909.0,2,2,CÃ³rdoba,2025-07-06,20250706,2025-07-06,2025,3,7,July,6,6,Sunday,2025-07-06
1000006417,996,2,2.0,2025-07-06 07:50:46,2638.0,2,FULFILLED,ARS,42900.0,9009.0,0.0,51909.0,5000008606,2,1,15000.0,1500.0,13500.0,CASH,51909.0,2,2,CÃ³rdoba,2025-07-06,20250706,2025-07-06,2025,3,7,July,6,6,Sunday,2025-07-06
1000006419,724,1,,2024-05-30 08:54:28,2425.0,3747,PAID,ARS,63000.0,13230.0,900.0,77130.0,5000008608,1,1,12000.0,0.0,12000.0,CARD,77130.0,3747,4,Mendoza,2024-05-30,20240530,2024-05-30,2024,2,5,May,30,3,Thursday,2024-05-30
1000006419,724,1,,2024-05-30 08:54:28,2425.0,3747,PAID,ARS,63000.0,13230.0,900.0,77130.0,5000008609,2,2,15000.0,3000.0,27000.0,CARD,77130.0,3747,4,Mendoza,2024-05-30,20240530,2024-05-30,2024,2,5,May,30,3,Thursday,2024-05-30
1000006419,724,1,,2024-05-30 08:54:28,2425.0,3747,PAID,ARS,63000.0,13230.0,900.0,77130.0,5000008610,1,2,12000.0,0.0,24000.0,CARD,77130.0,3747,4,Mendoza,2024-05-30,20240530,2024-05-30,2024,2,5,May,30,3,Thursday,2024-05-30
1000006420,114,1,,2024-03-12 16:15:25,3241.0,1378,PAID,ARS,53460.0,11226.6,1500.0,66186.6,5000008611,1,3,10800.0,3240.0,29160.0,CARD,66186.6,1378,2,CÃ³rdoba,2024-03-12,20240312,2024-03-12,2024,1,3,March,12,1,Tuesday,2024-03-12
1000006420,114,1,,2024-03-12 16:15:25,3241.0,1378,PAID,ARS,53460.0,11226.6,1500.0,66186.6,5000008612,2,2,13500.0,2700.0,24300.0,CARD,66186.6,1378,2,CÃ³rdoba,2024-03-12,20240312,2024-03-12,2024,1,3,March,12,1,Tuesday,2024-03-12
1000006421,800,2,2.0,2025-01-16 06:53:35,1546.0,2,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5,5000008613,2,1,13500.0,1350.0,12150.0,CARD,14701.5,2,2,CÃ³rdoba,2025-01-16,20250116,2025-01-16,2025,1,1,January,16,3,Thursday,2025-01-16
1000006422,1004,1,,2025-02-14 06:11:13,1796.0,1666,PAID,ARS,39600.0,8316.0,1200.0,49116.0,5000008614,1,3,13200.0,0.0,39600.0,GATEWAY,49116.0,1666,2,CÃ³rdoba,2025-02-14,20250214,2025-02-14,2025,1,2,February,14,4,Friday,2025-02-14
1000006423,147,2,1.0,2025-01-09 08:54:59,2835.0,1,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,5000008615,1,1,12000.0,240.0,11760.0,CARD,14229.6,1,1,Buenos Aires,2025-01-09,20250109,2025-01-09,2025,1,1,January,9,3,Thursday,2025-01-09
1000006425,786,1,,2025-01-21 11:16:32,1103.0,1422,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0,5000008617,2,3,15000.0,0.0,45000.0,CARD,55650.0,1422,1,Buenos Aires,2025-01-21,20250121,2025-01-21,2025,1,1,January,21,1,Tuesday,2025-01-21
1000006427,1433,1,,2024-11-03 22:18:30,1683.0,2316,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1,5000008619,1,3,12600.0,1890.0,35910.0,CARD,44351.1,2316,1,Buenos Aires,2024-11-03,20241103,2024-11-03,2024,4,11,November,3,6,Sunday,2024-11-03
1000006428,1419,2,1.0,2025-06-08 13:35:35,2507.0,1,PAID,ARS,71280.0,14968.8,0.0,86248.8,5000008620,1,3,12000.0,0.0,36000.0,CASH,86248.8,1,1,Buenos Aires,2025-06-08,20250608,2025-06-08,2025,2,6,June,8,6,Sunday,2025-06-08
1000006428,1419,2,1.0,2025-06-08 13:35:35,2507.0,1,PAID,ARS,71280.0,14968.8,0.0,86248.8,5000008621,1,3,12000.0,720.0,35280.0,CASH,86248.8,1,1,Buenos Aires,2025-06-08,20250608,2025-06-08,2025,2,6,June,8,6,Sunday,2025-06-08
1000006429,389,2,4.0,2025-09-04 10:27:11,3510.0,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,5000008622,1,1,10800.0,0.0,10800.0,CARD,13068.0,4,4,Mendoza,2025-09-04,20250904,2025-09-04,2025,3,9,September,4,3,Thursday,2025-09-04
1000006430,233,2,3.0,2024-06-13 12:02:47,2859.0,3,FULFILLED,ARS,97560.0,20487.6,0.0,118047.6,5000008623,2,2,13500.0,0.0,27000.0,CARD,118047.6,3,3,Santa Fe,2024-06-13,20240613,2024-06-13,2024,2,6,June,13,3,Thursday,2024-06-13
1000006430,233,2,3.0,2024-06-13 12:02:47,2859.0,3,FULFILLED,ARS,97560.0,20487.6,0.0,118047.6,5000008624,2,2,13500.0,540.0,26460.0,CARD,118047.6,3,3,Santa Fe,2024-06-13,20240613,2024-06-13,2024,2,6,June,13,3,Thursday,2024-06-13
1000006430,233,2,3.0,2024-06-13 12:02:47,2859.0,3,FULFILLED,ARS,97560.0,20487.6,0.0,118047.6,5000008625,2,3,15000.0,900.0,44100.0,CARD,118047.6,3,3,Santa Fe,2024-06-13,20240613,2024-06-13,2024,2,6,June,13,3,Thursday,2024-06-13
1000006432,894,2,1.0,2025-03-02 18:04:23,3413.0,1,FULFILLED,ARS,56640.0,11894.4,0.0,68534.4,5000008628,1,1,13200.0,660.0,12540.0,CARD,68534.4,1,1,Buenos Aires,2025-03-02,20250302,2025-03-02,2025,1,3,March,2,6,Sunday,2025-03-02
1000006432,894,2,1.0,2025-03-02 18:04:23,3413.0,1,FULFILLED,ARS,56640.0,11894.4,0.0,68534.4,5000008629,2,3,15000.0,900.0,44100.0,CARD,68534.4,1,1,Buenos Aires,2025-03-02,20250302,2025-03-02,2025,1,3,March,2,6,Sunday,2025-03-02
1000006433,1083,1,,2025-09-12 22:26:58,1604.0,1493,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0,5000008630,2,1,15000.0,1500.0,13500.0,CARD,17235.0,1493,1,Buenos Aires,2025-09-12,20250912,2025-09-12,2025,3,9,September,12,4,Friday,2025-09-12
1000006434,1347,1,,2024-08-05 19:01:41,1343.0,3606,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2,5000008631,1,2,12000.0,480.0,23520.0,CARD,29659.2,3606,1,Buenos Aires,2024-08-05,20240805,2024-08-05,2024,3,8,August,5,0,Monday,2024-08-05
1000006435,24,2,4.0,2024-03-24 06:14:12,3256.0,4,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,5000008632,2,3,15000.0,0.0,45000.0,CARD,54450.0,4,4,Mendoza,2024-03-24,20240324,2024-03-24,2024,1,3,March,24,6,Sunday,2024-03-24
1000006436,1239,1,,2025-05-26 12:07:35,1835.0,1446,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0,5000008633,2,3,15000.0,900.0,44100.0,CARD,54561.0,1446,4,Mendoza,2025-05-26,20250526,2025-05-26,2025,2,5,May,26,0,Monday,2025-05-26
1000006437,1151,1,,2025-03-19 14:04:55,2773.0,1815,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0,5000008634,1,2,12000.0,2400.0,21600.0,CARD,27336.0,1815,1,Buenos Aires,2025-03-19,20250319,2025-03-19,2025,1,3,March,19,2,Wednesday,2025-03-19
1000006438,696,2,4.0,2025-04-28 13:22:24,3084.0,4,PAID,ARS,49200.0,10332.0,0.0,59532.0,5000008635,2,1,15000.0,0.0,15000.0,CARD,59532.0,4,4,Mendoza,2025-04-28,20250428,2025-04-28,2025,2,4,April,28,0,Monday,2025-04-28
1000006438,696,2,4.0,2025-04-28 13:22:24,3084.0,4,PAID,ARS,49200.0,10332.0,0.0,59532.0,5000008636,1,3,12000.0,1800.0,34200.0,CARD,59532.0,4,4,Mendoza,2025-04-28,20250428,2025-04-28,2025,2,4,April,28,0,Monday,2025-04-28
1000006439,1278,1,,2024-03-03 02:02:31,2918.0,1368,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5,5000008637,2,1,15000.0,750.0,14250.0,CARD,18442.5,1368,3,Santa Fe,2024-03-03,20240303,2024-03-03,2024,1,3,March,3,6,Sunday,2024-03-03
1000006440,336,1,,2024-07-18 19:29:07,3499.0,4119,PAID,ARS,34860.0,7320.6,900.0,43080.6,5000008638,1,1,12600.0,1260.0,11340.0,CARD,43080.6,4119,2,CÃ³rdoba,2024-07-18,20240718,2024-07-18,2024,3,7,July,18,3,Thursday,2024-07-18
1000006440,336,1,,2024-07-18 19:29:07,3499.0,4119,PAID,ARS,34860.0,7320.6,900.0,43080.6,5000008639,1,2,12000.0,480.0,23520.0,CARD,43080.6,4119,2,CÃ³rdoba,2024-07-18,20240718,2024-07-18,2024,3,7,July,18,3,Thursday,2024-07-18
1000006441,1174,1,,2025-06-07 12:28:39,2433.0,3938,PAID,ARS,27048.0,5680.08,0.0,32728.08,5000008640,1,1,12600.0,252.0,12348.0,CARD,32728.08,3938,1,Buenos Aires,2025-06-07,20250607,2025-06-07,2025,2,6,June,7,5,Saturday,2025-06-07
1000006441,1174,1,,2025-06-07 12:28:39,2433.0,3938,PAID,ARS,27048.0,5680.08,0.0,32728.08,5000008641,2,1,15000.0,300.0,14700.0,CARD,32728.08,3938,1,Buenos Aires,2025-06-07,20250607,2025-06-07,2025,2,6,June,7,5,Saturday,2025-06-07
1000006442,668,1,,2024-12-27 03:51:03,1210.0,1950,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8,5000008642,1,3,12000.0,720.0,35280.0,CARD,43888.8,1950,3,Santa Fe,2024-12-27,20241227,2024-12-27,2024,4,12,December,27,4,Friday,2024-12-27
1000006443,501,2,2.0,2024-11-07 10:14:51,2798.0,2,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5,5000008643,2,3,16500.0,4950.0,44550.0,CASH,53905.5,2,2,CÃ³rdoba,2024-11-07,20241107,2024-11-07,2024,4,11,November,7,3,Thursday,2024-11-07
