session_id,customer_id,started_at,ended_at,source,device,session_duration_min,session_date_dt,date_key,full_date,year,quarter,month,month_name,day,day_of_week,day_name,full_date_dt
11000051699,15.0,2024-07-30 15:02:29,2024-07-30 15:28:29,direct,mobile,26.0,2024-07-30,20240730,2024-07-30,2024,3,7,July,30,1,Tuesday,2024-07-30
11000051700,1170.0,2024-08-03 17:20:18,2024-08-03 17:57:18,direct,mobile,37.0,2024-08-03,20240803,2024-08-03,2024,3,8,August,3,5,Saturday,2024-08-03
11000051701,448.0,2025-07-28 04:28:50,2025-07-28 04:30:50,direct,mobile,2.0,2025-07-28,20250728,2025-07-28,2025,3,7,July,28,0,Monday,2025-07-28
11000051702,808.0,2024-12-14 02:01:33,2024-12-14 02:53:33,social,desktop,52.0,2024-12-14,20241214,2024-12-14,2024,4,12,December,14,5,Saturday,2024-12-14
11000051703,639.0,2024-09-28 05:44:41,2024-09-28 06:33:41,direct,mobile,49.0,2024-09-28,20240928,2024-09-28,2024,3,9,September,28,5,Saturday,2024-09-28
11000051704,148.0,2024-09-04 07:28:35,2024-09-04 08:15:35,direct,tablet,47.0,2024-09-04,20240904,2024-09-04,2024,3,9,September,4,2,Wednesday,2024-09-04
11000051706,412.0,2024-02-02 16:11:38,2024-02-02 17:06:38,social,desktop,55.0,2024-02-02,20240202,2024-02-02,2024,1,2,February,2,4,Friday,2024-02-02
11000051708,981.0,2025-01-21 11:51:19,2025-01-21 12:19:19,direct,mobile,28.0,2025-01-21,20250121,2025-01-21,2025,1,1,January,21,1,Tuesday,2025-01-21
11000051709,376.0,2025-09-13 05:23:53,,ads,mobile,,2025-09-13,20250913,2025-09-13,2025,3,9,September,13,5,Saturday,2025-09-13
11000051710,811.0,2024-11-20 06:25:48,2024-11-20 06:45:48,referral,mobile,20.0,2024-11-20,20241120,2024-11-20,2024,4,11,November,20,2,Wednesday,2024-11-20
11000051712,989.0,2024-03-24 09:46:05,2024-03-24 10:13:05,referral,mobile,27.0,2024-03-24,20240324,2024-03-24,2024,1,3,March,24,6,Sunday,2024-03-24
11000051713,178.0,2025-03-12 05:45:01,2025-03-12 06:38:01,direct,tablet,53.0,2025-03-12,20250312,2025-03-12,2025,1,3,March,12,2,Wednesday,2025-03-12
11000051714,456.0,2024-10-04 22:33:09,2024-10-04 23:13:09,referral,desktop,40.0,2024-10-04,20241004,2024-10-04,2024,4,10,October,4,4,Friday,2024-10-04
11000051715,27.0,2024-06-10 04:26:00,2024-06-10 04:59:00,referral,mobile,33.0,2024-06-10,20240610,2024-06-10,2024,2,6,June,10,0,Monday,2024-06-10
11000051716,953.0,2024-03-08 11:32:54,2024-03-08 12:20:54,email,desktop,48.0,2024-03-08,20240308,2024-03-08,2024,1,3,March,8,4,Friday,2024-03-08
11000051719,222.0,2024-06-15 17:23:35,2024-06-15 17:53:35,ads,mobile,30.0,2024-06-15,20240615,2024-06-15,2024,2,6,June,15,5,Saturday,2024-06-15
11000051720,1403.0,2025-04-02 01:40:13,2025-04-02 02:24:13,direct,mobile,44.0,2025-04-02,20250402,2025-04-02,2025,2,4,April,2,2,Wednesday,2025-04-02
11000051721,45.0,2024-08-04 19:09:22,2024-08-04 19:45:22,ads,mobile,36.0,2024-08-04,20240804,2024-08-04,2024,3,8,August,4,6,Sunday,2024-08-04
11000051723,198.0,2024-10-20 04:21:33,2024-10-20 04:51:33,social,mobile,30.0,2024-10-20,20241020,2024-10-20,2024,4,10,October,20,6,Sunday,2024-10-20
11000051724,562.0,2024-11-20 10:27:57,,direct,mobile,,2024-11-20,20241120,2024-11-20,2024,4,11,November,20,2,Wednesday,2024-11-20
11000051726,863.0,2025-05-08 20:53:00,2025-05-08 21:04:00,ads,desktop,11.0,2025-05-08,20250508,2025-05-08,2025,2,5,May,8,3,Thursday,2025-05-08
11000051731,1414.0,2024-08-25 15:22:38,2024-08-25 16:03:38,referral,desktop,41.0,2024-08-25,20240825,2024-08-25,2024,3,8,August,25,6,Sunday,2024-08-25
11000051734,966.0,2024-07-22 06:14:48,2024-07-22 06:54:48,referral,desktop,40.0,2024-07-22,20240722,2024-07-22,2024,3,7,July,22,0,Monday,2024-07-22
11000051736,871.0,2025-01-26 16:04:40,2025-01-26 17:03:40,ads,mobile,59.0,2025-01-26,20250126,2025-01-26,2025,1,1,January,26,6,Sunday,2025-01-26
11000051737,945.0,2025-09-09 15:46:12,2025-09-09 16:28:12,ads,mobile,42.0,2025-09-09,20250909,2025-09-09,2025,3,9,September,9,1,Tuesday,2025-09-09
11000051739,1041.0,2024-04-16 00:50:43,2024-04-16 01:14:43,direct,desktop,24.0,2024-04-16,20240416,2024-04-16,2024,2,4,April,16,1,Tuesday,2024-04-16
11000051740,120.0,2025-01-20 21:05:28,2025-01-20 21:59:28,direct,desktop,54.0,2025-01-20,20250120,2025-01-20,2025,1,1,January,20,0,Monday,2025-01-20
11000051741,1314.0,2025-02-10 17:36:14,2025-02-10 17:53:14,ads,desktop,17.0,2025-02-10,20250210,2025-02-10,2025,1,2,February,10,0,Monday,2025-02-10
11000051744,1149.0,2025-06-02 21:24:22,2025-06-02 21:31:22,email,mobile,7.0,2025-06-02,20250602,2025-06-02,2025,2,6,June,2,0,Monday,2025-06-02
11000051746,330.0,2025-05-10 16:35:18,2025-05-10 16:54:18,email,mobile,19.0,2025-05-10,20250510,2025-05-10,2025,2,5,May,10,5,Saturday,2025-05-10
11000051747,217.0,2025-09-19 18:07:44,2025-09-19 18:20:44,direct,tablet,13.0,2025-09-19,20250919,2025-09-19,2025,3,9,September,19,4,Friday,2025-09-19
11000051748,701.0,2025-03-27 17:10:08,2025-03-27 17:51:08,direct,desktop,41.0,2025-03-27,20250327,2025-03-27,2025,1,3,March,27,3,Thursday,2025-03-27
11000051749,1341.0,2024-08-05 09:13:30,2024-08-05 09:26:30,ads,mobile,13.0,2024-08-05,20240805,2024-08-05,2024,3,8,August,5,0,Monday,2024-08-05
11000051750,1439.0,2025-01-02 08:56:19,,direct,mobile,,2025-01-02,20250102,2025-01-02,2025,1,1,January,2,3,Thursday,2025-01-02
11000051751,432.0,2024-12-05 20:04:03,2024-12-05 20:31:03,ads,mobile,27.0,2024-12-05,20241205,2024-12-05,2024,4,12,December,5,3,Thursday,2024-12-05
11000051752,1284.0,2024-10-13 11:09:59,2024-10-13 11:42:59,referral,mobile,33.0,2024-10-13,20241013,2024-10-13,2024,4,10,October,13,6,Sunday,2024-10-13
11000051754,60.0,2024-05-30 17:22:35,2024-05-30 18:05:35,direct,desktop,43.0,2024-05-30,20240530,2024-05-30,2024,2,5,May,30,3,Thursday,2024-05-30
11000051755,655.0,2025-01-03 06:05:56,2025-01-03 06:07:56,direct,desktop,2.0,2025-01-03,20250103,2025-01-03,2025,1,1,January,3,4,Friday,2025-01-03
11000051756,69.0,2025-01-21 21:29:53,2025-01-21 21:58:53,ads,mobile,29.0,2025-01-21,20250121,2025-01-21,2025,1,1,January,21,1,Tuesday,2025-01-21
11000051757,410.0,2024-10-24 12:17:44,2024-10-24 12:24:44,ads,desktop,7.0,2024-10-24,20241024,2024-10-24,2024,4,10,October,24,3,Thursday,2024-10-24
11000051758,411.0,2025-06-25 03:18:06,2025-06-25 04:00:06,direct,desktop,42.0,2025-06-25,20250625,2025-06-25,2025,2,6,June,25,2,Wednesday,2025-06-25
11000051759,740.0,2025-03-28 14:57:05,2025-03-28 15:44:05,direct,desktop,47.0,2025-03-28,20250328,2025-03-28,2025,1,3,March,28,4,Friday,2025-03-28
11000051761,1006.0,2024-06-05 09:53:54,2024-06-05 10:44:54,ads,mobile,51.0,2024-06-05,20240605,2024-06-05,2024,2,6,June,5,2,Wednesday,2024-06-05
11000051762,1444.0,2024-12-24 22:57:57,2024-12-24 23:38:57,direct,mobile,41.0,2024-12-24,20241224,2024-12-24,2024,4,12,December,24,1,Tuesday,2024-12-24
11000051764,750.0,2024-01-27 15:17:38,2024-01-27 15:24:38,direct,mobile,7.0,2024-01-27,20240127,2024-01-27,2024,1,1,January,27,5,Saturday,2024-01-27
11000051767,669.0,2025-03-04 06:48:19,2025-03-04 07:22:19,direct,mobile,34.0,2025-03-04,20250304,2025-03-04,2025,1,3,March,4,1,Tuesday,2025-03-04
11000051768,1317.0,2025-02-21 11:51:02,2025-02-21 12:03:02,direct,desktop,12.0,2025-02-21,20250221,2025-02-21,2025,1,2,February,21,4,Friday,2025-02-21
11000051769,1153.0,2025-07-02 17:09:16,2025-07-02 17:15:16,ads,mobile,6.0,2025-07-02,20250702,2025-07-02,2025,3,7,July,2,2,Wednesday,2025-07-02
11000051771,445.0,2024-02-25 02:08:21,2024-02-25 02:58:21,ads,mobile,50.0,2024-02-25,20240225,2024-02-25,2024,1,2,February,25,6,Sunday,2024-02-25
11000051772,288.0,2024-05-22 05:25:07,2024-05-22 05:30:07,email,desktop,5.0,2024-05-22,20240522,2024-05-22,2024,2,5,May,22,2,Wednesday,2024-05-22
11000051773,366.0,2024-04-10 01:21:08,2024-04-10 01:49:08,direct,mobile,28.0,2024-04-10,20240410,2024-04-10,2024,2,4,April,10,2,Wednesday,2024-04-10
11000051775,1370.0,2024-03-25 06:36:06,2024-03-25 06:49:06,ads,tablet,13.0,2024-03-25,20240325,2024-03-25,2024,1,3,March,25,0,Monday,2024-03-25
11000051777,76.0,2025-01-08 20:41:03,2025-01-08 21:33:03,referral,mobile,52.0,2025-01-08,20250108,2025-01-08,2025,1,1,January,8,2,Wednesday,2025-01-08
11000051779,758.0,2025-03-30 06:14:27,2025-03-30 07:10:27,direct,mobile,56.0,2025-03-30,20250330,2025-03-30,2025,1,3,March,30,6,Sunday,2025-03-30
11000051784,699.0,2024-10-20 04:00:20,2024-10-20 04:55:20,direct,mobile,55.0,2024-10-20,20241020,2024-10-20,2024,4,10,October,20,6,Sunday,2024-10-20
11000051787,350.0,2025-07-13 08:05:13,2025-07-13 09:04:13,referral,mobile,59.0,2025-07-13,20250713,2025-07-13,2025,3,7,July,13,6,Sunday,2025-07-13
11000051788,24.0,2024-04-22 11:18:28,2024-04-22 11:42:28,referral,mobile,24.0,2024-04-22,20240422,2024-04-22,2024,2,4,April,22,0,Monday,2024-04-22
11000051790,1074.0,2024-01-17 06:45:55,2024-01-17 07:22:55,ads,mobile,37.0,2024-01-17,20240117,2024-01-17,2024,1,1,January,17,2,Wednesday,2024-01-17
11000051791,721.0,2025-07-17 18:05:56,2025-07-17 19:04:56,direct,mobile,59.0,2025-07-17,20250717,2025-07-17,2025,3,7,July,17,3,Thursday,2025-07-17
11000051795,78.0,2024-07-08 20:24:57,2024-07-08 20:43:57,ads,desktop,19.0,2024-07-08,20240708,2024-07-08,2024,3,7,July,8,0,Monday,2024-07-08
11000051796,1249.0,2024-03-10 19:04:38,2024-03-10 19:56:38,email,mobile,52.0,2024-03-10,20240310,2024-03-10,2024,1,3,March,10,6,Sunday,2024-03-10
11000051797,1051.0,2025-06-12 18:16:38,2025-06-12 18:58:38,direct,desktop,42.0,2025-06-12,20250612,2025-06-12,2025,2,6,June,12,3,Thursday,2025-06-12
11000051798,280.0,2024-12-04 23:52:15,2024-12-05 00:19:15,ads,desktop,27.0,2024-12-04,20241204,2024-12-04,2024,4,12,December,4,2,Wednesday,2024-12-04
11000051799,850.0,2024-09-30 20:54:51,2024-09-30 21:19:51,direct,desktop,25.0,2024-09-30,20240930,2024-09-30,2024,3,9,September,30,0,Monday,2024-09-30
11000051800,908.0,2024-10-24 18:03:04,2024-10-24 18:40:04,ads,mobile,37.0,2024-10-24,20241024,2024-10-24,2024,4,10,October,24,3,Thursday,2024-10-24
11000051801,640.0,2024-08-17 00:50:39,2024-08-17 01:34:39,email,mobile,44.0,2024-08-17,20240817,2024-08-17,2024,3,8,August,17,5,Saturday,2024-08-17
11000051802,851.0,2024-03-26 08:19:06,2024-03-26 08:46:06,referral,mobile,27.0,2024-03-26,20240326,2024-03-26,2024,1,3,March,26,1,Tuesday,2024-03-26
11000051804,922.0,2025-07-03 22:35:22,2025-07-03 23:07:22,ads,mobile,32.0,2025-07-03,20250703,2025-07-03,2025,3,7,July,3,3,Thursday,2025-07-03
11000051805,1245.0,2025-01-11 17:59:14,2025-01-11 18:34:14,ads,mobile,35.0,2025-01-11,20250111,2025-01-11,2025,1,1,January,11,5,Saturday,2025-01-11
11000051806,829.0,2024-01-29 19:04:08,2024-01-29 20:02:08,social,desktop,58.0,2024-01-29,20240129,2024-01-29,2024,1,1,January,29,0,Monday,2024-01-29
11000051807,1210.0,2024-02-25 23:29:20,2024-02-25 23:51:20,direct,mobile,22.0,2024-02-25,20240225,2024-02-25,2024,1,2,February,25,6,Sunday,2024-02-25
11000051808,1198.0,2024-01-17 19:03:02,2024-01-17 19:41:02,ads,mobile,38.0,2024-01-17,20240117,2024-01-17,2024,1,1,January,17,2,Wednesday,2024-01-17
11000051810,316.0,2025-06-24 03:39:17,2025-06-24 04:25:17,referral,mobile,46.0,2025-06-24,20250624,2025-06-24,2025,2,6,June,24,1,Tuesday,2025-06-24
11000051811,540.0,2024-10-16 10:03:57,2024-10-16 10:07:57,direct,mobile,4.0,2024-10-16,20241016,2024-10-16,2024,4,10,October,16,2,Wednesday,2024-10-16
11000051816,236.0,2025-01-01 23:12:21,2025-01-01 23:22:21,ads,mobile,10.0,2025-01-01,20250101,2025-01-01,2025,1,1,January,1,2,Wednesday,2025-01-01
11000051817,239.0,2024-10-28 12:08:34,2024-10-28 12:32:34,email,mobile,24.0,2024-10-28,20241028,2024-10-28,2024,4,10,October,28,0,Monday,2024-10-28
11000051818,962.0,2025-09-11 09:20:02,2025-09-11 10:09:02,referral,mobile,49.0,2025-09-11,20250911,2025-09-11,2025,3,9,September,11,3,Thursday,2025-09-11
11000051821,303.0,2024-01-24 13:43:43,2024-01-24 13:45:43,direct,desktop,2.0,2024-01-24,20240124,2024-01-24,2024,1,1,January,24,2,Wednesday,2024-01-24
11000051822,1459.0,2025-08-16 05:22:35,2025-08-16 06:01:35,direct,mobile,39.0,2025-08-16,20250816,2025-08-16,2025,3,8,August,16,5,Saturday,2025-08-16
11000051824,1493.0,2025-03-28 19:19:43,2025-03-28 20:11:43,ads,mobile,52.0,2025-03-28,20250328,2025-03-28,2025,1,3,March,28,4,Friday,2025-03-28
11000051825,709.0,2024-01-21 21:00:16,,referral,mobile,,2024-01-21,20240121,2024-01-21,2024,1,1,January,21,6,Sunday,2024-01-21
11000051826,1408.0,2025-09-25 17:27:43,2025-09-25 17:48:43,referral,mobile,21.0,2025-09-25,20250925,2025-09-25,2025,3,9,September,25,3,Thursday,2025-09-25
11000051828,929.0,2025-05-23 08:25:35,,email,desktop,,2025-05-23,20250523,2025-05-23,2025,2,5,May,23,4,Friday,2025-05-23
11000051829,632.0,2024-01-07 10:54:14,2024-01-07 11:50:14,ads,mobile,56.0,2024-01-07,20240107,2024-01-07,2024,1,1,January,7,6,Sunday,2024-01-07
11000051830,1257.0,2025-07-02 13:51:45,2025-07-02 14:38:45,ads,mobile,47.0,2025-07-02,20250702,2025-07-02,2025,3,7,July,2,2,Wednesday,2025-07-02
11000051831,688.0,2025-05-19 03:14:30,2025-05-19 03:24:30,direct,tablet,10.0,2025-05-19,20250519,2025-05-19,2025,2,5,May,19,0,Monday,2025-05-19
11000051834,364.0,2024-06-24 02:33:48,2024-06-24 02:46:48,direct,desktop,13.0,2024-06-24,20240624,2024-06-24,2024,2,6,June,24,0,Monday,2024-06-24
11000051835,1026.0,2025-07-28 05:12:39,2025-07-28 05:18:39,ads,mobile,6.0,2025-07-28,20250728,2025-07-28,2025,3,7,July,28,0,Monday,2025-07-28
11000051836,691.0,2024-06-13 19:24:37,2024-06-13 20:23:37,ads,mobile,59.0,2024-06-13,20240613,2024-06-13,2024,2,6,June,13,3,Thursday,2024-06-13
11000051837,1498.0,2024-01-12 03:25:27,2024-01-12 04:06:27,ads,desktop,41.0,2024-01-12,20240112,2024-01-12,2024,1,1,January,12,4,Friday,2024-01-12
11000051838,177.0,2024-05-04 09:37:52,2024-05-04 10:24:52,ads,mobile,47.0,2024-05-04,20240504,2024-05-04,2024,2,5,May,4,5,Saturday,2024-05-04
11000051839,170.0,2024-12-06 03:53:00,2024-12-06 04:41:00,direct,mobile,48.0,2024-12-06,20241206,2024-12-06,2024,4,12,December,6,4,Friday,2024-12-06
11000051840,807.0,2024-06-25 01:16:07,2024-06-25 01:42:07,direct,mobile,26.0,2024-06-25,20240625,2024-06-25,2024,2,6,June,25,1,Tuesday,2024-06-25
11000051841,968.0,2024-06-08 02:20:37,2024-06-08 02:49:37,ads,mobile,29.0,2024-06-08,20240608,2024-06-08,2024,2,6,June,8,5,Saturday,2024-06-08
11000051843,651.0,2024-09-01 08:01:52,2024-09-01 08:26:52,social,mobile,25.0,2024-09-01,20240901,2024-09-01,2024,3,9,September,1,6,Sunday,2024-09-01
11000051846,540.0,2024-03-31 02:49:07,2024-03-31 03:45:07,direct,tablet,56.0,2024-03-31,20240331,2024-03-31,2024,1,3,March,31,6,Sunday,2024-03-31
11000051847,821.0,2024-02-26 09:55:55,2024-02-26 10:15:55,direct,mobile,20.0,2024-02-26,20240226,2024-02-26,2024,1,2,February,26,0,Monday,2024-02-26
11000051848,559.0,2024-10-23 23:39:34,2024-10-23 23:55:34,referral,desktop,16.0,2024-10-23,20241023,2024-10-23,2024,4,10,October,23,2,Wednesday,2024-10-23
11000051851,867.0,2024-03-18 11:04:35,2024-03-18 11:37:35,ads,mobile,33.0,2024-03-18,20240318,2024-03-18,2024,1,3,March,18,0,Monday,2024-03-18
11000051852,410.0,2024-01-04 18:32:19,2024-01-04 18:39:19,ads,mobile,7.0,2024-01-04,20240104,2024-01-04,2024,1,1,January,4,3,Thursday,2024-01-04
11000051854,110.0,2024-09-26 08:50:53,2024-09-26 09:48:53,ads,mobile,58.0,2024-09-26,20240926,2024-09-26,2024,3,9,September,26,3,Thursday,2024-09-26
11000051855,1062.0,2024-10-10 23:36:20,2024-10-11 00:15:20,direct,mobile,39.0,2024-10-10,20241010,2024-10-10,2024,4,10,October,10,3,Thursday,2024-10-10
11000051857,1164.0,2024-06-20 05:39:50,2024-06-20 06:13:50,referral,mobile,34.0,2024-06-20,20240620,2024-06-20,2024,2,6,June,20,3,Thursday,2024-06-20
11000051860,1197.0,2024-07-28 06:56:13,2024-07-28 07:38:13,ads,mobile,42.0,2024-07-28,20240728,2024-07-28,2024,3,7,July,28,6,Sunday,2024-07-28
11000051861,937.0,2024-02-13 20:55:54,2024-02-13 21:39:54,email,desktop,44.0,2024-02-13,20240213,2024-02-13,2024,1,2,February,13,1,Tuesday,2024-02-13
11000051863,18.0,2025-02-28 21:58:21,2025-02-28 22:54:21,direct,mobile,56.0,2025-02-28,20250228,2025-02-28,2025,1,2,February,28,4,Friday,2025-02-28
11000051865,542.0,2025-05-23 02:51:58,2025-05-23 03:49:58,direct,desktop,58.0,2025-05-23,20250523,2025-05-23,2025,2,5,May,23,4,Friday,2025-05-23
11000051866,894.0,2024-04-01 12:39:29,2024-04-01 12:50:29,referral,tablet,11.0,2024-04-01,20240401,2024-04-01,2024,2,4,April,1,0,Monday,2024-04-01
11000051869,376.0,2024-12-22 03:59:35,2024-12-22 04:20:35,direct,mobile,21.0,2024-12-22,20241222,2024-12-22,2024,4,12,December,22,6,Sunday,2024-12-22
11000051870,872.0,2025-08-28 13:30:35,2025-08-28 13:52:35,email,mobile,22.0,2025-08-28,20250828,2025-08-28,2025,3,8,August,28,3,Thursday,2025-08-28
11000051871,827.0,2024-05-01 16:00:39,2024-05-01 16:30:39,ads,desktop,30.0,2024-05-01,20240501,2024-05-01,2024,2,5,May,1,2,Wednesday,2024-05-01
11000051872,672.0,2025-06-19 19:52:45,2025-06-19 20:09:45,email,desktop,17.0,2025-06-19,20250619,2025-06-19,2025,2,6,June,19,3,Thursday,2025-06-19
11000051874,1210.0,2025-02-24 02:16:49,2025-02-24 02:52:49,direct,mobile,36.0,2025-02-24,20250224,2025-02-24,2025,1,2,February,24,0,Monday,2025-02-24
11000051875,1476.0,2024-02-09 11:06:05,2024-02-09 11:15:05,email,mobile,9.0,2024-02-09,20240209,2024-02-09,2024,1,2,February,9,4,Friday,2024-02-09
11000051876,1245.0,2025-01-07 05:07:37,2025-01-07 05:38:37,direct,mobile,31.0,2025-01-07,20250107,2025-01-07,2025,1,1,January,7,1,Tuesday,2025-01-07
11000051877,555.0,2025-09-29 23:55:05,2025-09-30 00:47:05,social,desktop,52.0,2025-09-29,20250929,2025-09-29,2025,3,9,September,29,0,Monday,2025-09-29
11000051878,1444.0,2024-11-25 23:28:46,2024-11-25 23:47:46,direct,desktop,19.0,2024-11-25,20241125,2024-11-25,2024,4,11,November,25,0,Monday,2024-11-25
11000051879,1437.0,2025-08-04 16:23:15,2025-08-04 16:58:15,direct,mobile,35.0,2025-08-04,20250804,2025-08-04,2025,3,8,August,4,0,Monday,2025-08-04
11000051880,542.0,2024-07-08 11:09:25,2024-07-08 11:35:25,direct,mobile,26.0,2024-07-08,20240708,2024-07-08,2024,3,7,July,8,0,Monday,2024-07-08
11000051883,232.0,2024-09-12 12:12:26,2024-09-12 13:06:26,referral,desktop,54.0,2024-09-12,20240912,2024-09-12,2024,3,9,September,12,3,Thursday,2024-09-12
11000051884,1082.0,2024-10-19 13:37:12,2024-10-19 13:40:12,direct,mobile,3.0,2024-10-19,20241019,2024-10-19,2024,4,10,October,19,5,Saturday,2024-10-19
11000051885,1475.0,2024-05-26 12:40:02,2024-05-26 12:49:02,ads,desktop,9.0,2024-05-26,20240526,2024-05-26,2024,2,5,May,26,6,Sunday,2024-05-26
11000051886,1473.0,2024-07-23 17:54:53,2024-07-23 18:16:53,referral,mobile,22.0,2024-07-23,20240723,2024-07-23,2024,3,7,July,23,1,Tuesday,2024-07-23
11000051887,811.0,2024-01-10 04:26:03,2024-01-10 04:46:03,direct,desktop,20.0,2024-01-10,20240110,2024-01-10,2024,1,1,January,10,2,Wednesday,2024-01-10
11000051888,1301.0,2025-09-07 06:10:48,2025-09-07 06:38:48,email,mobile,28.0,2025-09-07,20250907,2025-09-07,2025,3,9,September,7,6,Sunday,2025-09-07
11000051889,1110.0,2025-02-03 00:33:35,2025-02-03 00:50:35,direct,mobile,17.0,2025-02-03,20250203,2025-02-03,2025,1,2,February,3,0,Monday,2025-02-03
11000051890,1079.0,2025-02-08 19:56:01,2025-02-08 20:10:01,direct,mobile,14.0,2025-02-08,20250208,2025-02-08,2025,1,2,February,8,5,Saturday,2025-02-08
11000051891,34.0,2024-05-07 17:09:17,2024-05-07 17:47:17,ads,mobile,38.0,2024-05-07,20240507,2024-05-07,2024,2,5,May,7,1,Tuesday,2024-05-07
11000051892,931.0,2025-09-16 19:02:48,2025-09-16 19:25:48,direct,mobile,23.0,2025-09-16,20250916,2025-09-16,2025,3,9,September,16,1,Tuesday,2025-09-16
11000051895,1421.0,2024-06-24 15:04:40,2024-06-24 15:22:40,social,mobile,18.0,2024-06-24,20240624,2024-06-24,2024,2,6,June,24,0,Monday,2024-06-24
11000051897,651.0,2024-09-25 05:18:21,2024-09-25 06:12:21,email,desktop,54.0,2024-09-25,20240925,2024-09-25,2024,3,9,September,25,2,Wednesday,2024-09-25
11000051898,974.0,2025-08-24 16:27:43,2025-08-24 17:17:43,referral,tablet,50.0,2025-08-24,20250824,2025-08-24,2025,3,8,August,24,6,Sunday,2025-08-24
11000051899,471.0,2024-06-21 22:46:10,2024-06-21 23:00:10,direct,mobile,14.0,2024-06-21,20240621,2024-06-21,2024,2,6,June,21,4,Friday,2024-06-21
11000051904,439.0,2024-09-20 13:28:41,2024-09-20 13:58:41,social,desktop,30.0,2024-09-20,20240920,2024-09-20,2024,3,9,September,20,4,Friday,2024-09-20
11000051905,1441.0,2024-08-06 07:51:28,2024-08-06 08:09:28,email,desktop,18.0,2024-08-06,20240806,2024-08-06,2024,3,8,August,6,1,Tuesday,2024-08-06
11000051908,1035.0,2025-02-09 16:44:21,2025-02-09 17:32:21,direct,mobile,48.0,2025-02-09,20250209,2025-02-09,2025,1,2,February,9,6,Sunday,2025-02-09
11000051909,687.0,2024-08-29 07:07:26,2024-08-29 07:51:26,ads,mobile,44.0,2024-08-29,20240829,2024-08-29,2024,3,8,August,29,3,Thursday,2024-08-29
11000051910,990.0,2025-04-15 17:56:57,2025-04-15 18:12:57,social,tablet,16.0,2025-04-15,20250415,2025-04-15,2025,2,4,April,15,1,Tuesday,2025-04-15
11000051911,196.0,2024-05-07 16:52:29,2024-05-07 17:50:29,direct,mobile,58.0,2024-05-07,20240507,2024-05-07,2024,2,5,May,7,1,Tuesday,2024-05-07
11000051913,641.0,2025-06-21 09:49:24,2025-06-21 10:23:24,direct,desktop,34.0,2025-06-21,20250621,2025-06-21,2025,2,6,June,21,5,Saturday,2025-06-21
11000051914,1276.0,2024-03-14 04:23:22,2024-03-14 04:57:22,ads,mobile,34.0,2024-03-14,20240314,2024-03-14,2024,1,3,March,14,3,Thursday,2024-03-14
11000051917,578.0,2024-07-22 06:34:56,2024-07-22 07:00:56,ads,mobile,26.0,2024-07-22,20240722,2024-07-22,2024,3,7,July,22,0,Monday,2024-07-22
11000051923,1318.0,2025-04-16 18:00:30,2025-04-16 18:03:30,direct,mobile,3.0,2025-04-16,20250416,2025-04-16,2025,2,4,April,16,2,Wednesday,2025-04-16
11000051924,58.0,2024-09-08 16:30:03,2024-09-08 16:41:03,ads,mobile,11.0,2024-09-08,20240908,2024-09-08,2024,3,9,September,8,6,Sunday,2024-09-08
11000051926,439.0,2024-09-22 13:00:41,2024-09-22 13:09:41,ads,mobile,9.0,2024-09-22,20240922,2024-09-22,2024,3,9,September,22,6,Sunday,2024-09-22
11000051930,66.0,2024-12-19 06:40:20,2024-12-19 06:50:20,direct,mobile,10.0,2024-12-19,20241219,2024-12-19,2024,4,12,December,19,3,Thursday,2024-12-19
11000051931,1336.0,2025-06-04 15:58:32,2025-06-04 16:31:32,ads,desktop,33.0,2025-06-04,20250604,2025-06-04,2025,2,6,June,4,2,Wednesday,2025-06-04
11000051932,263.0,2025-03-15 21:53:31,2025-03-15 21:55:31,direct,mobile,2.0,2025-03-15,20250315,2025-03-15,2025,1,3,March,15,5,Saturday,2025-03-15
11000051933,567.0,2025-09-09 08:10:30,2025-09-09 08:30:30,direct,desktop,20.0,2025-09-09,20250909,2025-09-09,2025,3,9,September,9,1,Tuesday,2025-09-09
11000051934,36.0,2024-09-06 23:39:47,,ads,mobile,,2024-09-06,20240906,2024-09-06,2024,3,9,September,6,4,Friday,2024-09-06
11000051935,1115.0,2025-06-24 02:16:01,2025-06-24 02:55:01,ads,mobile,39.0,2025-06-24,20250624,2025-06-24,2025,2,6,June,24,1,Tuesday,2025-06-24
11000051936,722.0,2024-09-16 02:01:53,2024-09-16 02:53:53,ads,tablet,52.0,2024-09-16,20240916,2024-09-16,2024,3,9,September,16,0,Monday,2024-09-16
11000051937,1128.0,2024-11-16 23:54:05,2024-11-17 00:13:05,direct,mobile,19.0,2024-11-16,20241116,2024-11-16,2024,4,11,November,16,5,Saturday,2024-11-16
11000051938,1373.0,2024-07-05 09:57:21,2024-07-05 10:47:21,ads,mobile,50.0,2024-07-05,20240705,2024-07-05,2024,3,7,July,5,4,Friday,2024-07-05
11000051940,1045.0,2025-09-10 12:37:08,2025-09-10 13:08:08,ads,mobile,31.0,2025-09-10,20250910,2025-09-10,2025,3,9,September,10,2,Wednesday,2025-09-10
11000051942,189.0,2025-04-17 11:57:36,2025-04-17 12:46:36,ads,mobile,49.0,2025-04-17,20250417,2025-04-17,2025,2,4,April,17,3,Thursday,2025-04-17
11000051943,890.0,2025-08-10 14:36:10,2025-08-10 15:29:10,ads,mobile,53.0,2025-08-10,20250810,2025-08-10,2025,3,8,August,10,6,Sunday,2025-08-10
